"obj_id","ra","dec","filter","mjd","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","mag","magerr","magsys","limiting_mag"
"ZTF21abyjydm","263.2375003","51.8043547","ztfg","59491.14081020001","1","ZTF","","","None","166135255","","18.422824850748185","0.0843949243426323","ab","19.44891981937353"
"ZTF21abyjydm","263.2374811","51.8043461","ztfg","59490.17880789982","1","ZTF","","","None","166135250","","18.431100951706647","0.0774419978260994","ab","19.550545370179584"
"ZTF21abyjydm","263.2375003","51.8043547","ztfg","59491.14081020001","1","ZTF","","","None","166141047","","18.42282485961914","0.0843949243426323","ab","20.532073974609375"
"ZTF21abyjydm","263.2374807","51.8043598","ztfr","59491.15685189981","1","ZTF","","","None","166153816","","18.60122693671497","0.08871784806251524","ab","19.573085228219306"
"ZTF21abyjydm","263.2375003","51.8043547","ztfg","59491.14081020001","1","ZTF","","","None","166153842","","18.422800404910557","0.08439499884843826","ab","19.448894415023098"
"ZTF21abyjydm","263.2375144","51.8043483","ztfr","59491.15780089982","1","ZTF","","","None","166153843","","18.654357943693604","0.07387825101613997","ab","19.824952219134325"
"ZTF21abyjydm","263.2374807","51.8043598","ztfr","59491.15685189981","1","ZTF","","","None","166153841","","18.601200138281488","0.0887179970741272","ab","19.573056606171193"
"ZTF21abyjydm","263.2374807","51.8043598","ztfr","59491.15685189981","1","ZTF","","","None","166157299","","18.601200103759766","0.0887179970741272","ab","20.372299194335938"
"ZTF21abyjydm","263.2375144","51.8043483","ztfr","59491.15780089982","1","ZTF","","","None","166157300","","18.65435791015625","0.07387825101613998","ab","20.257143020629883"
"ZTF21abyjydm","263.2375144","51.8043483","ztfr","59491.15780089982","1","ZTF","","","None","166220995","","18.654400224766714","0.07387799769639969","ab","19.824998223074193"
"ZTF21abyjydm","263.2374581","51.8043592","ztfr","59491.20226849988","1","ZTF","","","None","166220996","","18.592786887692625","0.07919149845838545","ab","19.687976274918515"
"ZTF21abyjydm","263.2374581","51.8043592","ztfr","59491.20226849988","1","ZTF","","","None","166226836","","18.59278678894043","0.07919149845838548","ab","19.958925247192383"
"ZTF21abyjydm","263.2375451","51.8043336","ztfg","59491.26067129988","1","ZTF","","","None","166285798","","18.571613577729455","0.1509830206632614","ab","18.966179092079194"
"ZTF21abyjydm","263.2375451","51.8043336","ztfg","59491.26067129988","1","ZTF","","","None","166327362","","18.571613311767578","0.1509830206632614","ab","19.27699089050293"
"ZTF21abyjydm","263.2375451","51.8043336","ztfg","59491.26067129988","1","ZTF","","","None","167885676","","18.571600477739032","0.1509830057621002","ab","18.966166099244735"
"ZTF21abyjydm","263.2375105","51.8043647","ztfg","59498.13721060008","1","ZTF","","","None","167885677","","18.55022857526625","0.06533618271350859","ab","19.854229971626463"
"ZTF21abyjydm","263.2374581","51.8043592","ztfr","59491.20226849988","1","ZTF","","","None","167885691","","18.592800620349728","0.07919099926948547","ab","19.687996851607878"
"ZTF21abyjydm","263.2374793","51.8043595","ztfg","59498.13626160007","1","ZTF","","","None","167885692","","18.532297113238037","0.07883208245038985","ab","19.632425404431423"
"ZTF21abyjydm","263.2374218","51.8043539","ztfi","59489.136701399926","1","ZTF","","","None","167886385","","18.82080078125","0.11410500109195709","ab","19.645999908447266"
"ZTF21abyjydm","263.2375002","51.8043555","ztfg","59489.20328699984","1","ZTF","","","None","167886386","","18.38719940185547","0.07229900360107422","ab","20.15850067138672"
"ZTF21abyjydm","263.2375164","51.804363","ztfg","59489.20423609996","1","ZTF","","","None","167886387","","18.47909927368164","0.07907000184059143","ab","20.113000869750977"
"ZTF21abyjydm","263.2374964","51.8043386","ztfg","59489.24974540016","1","ZTF","","","None","167886388","","18.50860023498535","0.09323500096797943","ab","19.814599990844727"
"ZTF21abyjydm","263.2374793","51.8043595","ztfg","59498.13626160007","1","ZTF","","","None","167886389","","18.532297134399414","0.07883208245038986","ab","20.329072952270508"
"ZTF21abyjydm","263.2375105","51.8043647","ztfg","59498.13721060008","1","ZTF","","","None","167886390","","18.550228118896484","0.0653361827135086","ab","20.36136817932129"
"ZTF21abyjydm","263.2375105","51.8043647","ztfg","59498.13721060008","1","ZTF","","","None","167887678","","18.550200005475304","0.06533599644899367","ab","19.854204497125252"
"ZTF21abyjydm","263.2375139","51.804355","ztfg","59498.138148100115","1","ZTF","","","None","167887679","","18.534874472381794","0.08670071512460709","ab","19.531703562379256"
"ZTF21abyjydm","263.2375139","51.804355","ztfg","59498.138148100115","1","ZTF","","","None","167893652","","18.534873962402344","0.08670071512460709","ab","20.387271881103516"
"ZTF21abyjydm","263.2375139","51.804355","ztfg","59498.138148100115","1","ZTF","","","None","168889965","","18.534900747967633","0.08670099824666977","ab","19.531726292488322"
"ZTF21abyjydm","263.2374793","51.8043595","ztfg","59498.13626160007","1","ZTF","","","None","168889966","","18.53230136399804","0.0788320004940033","ab","19.632430783958544"
"ZTF21abyjydm","","","ztfi","59498.19321760023","1","ZTF","","","None","168889967","","","","ab","19.50510025024414"
"ZTF21abyjydm","263.2375237","51.8043493","ztfr","59502.1554744998","1","ZTF","","","None","168943653","","18.60379981994629","0.09897200018167496","ab","19.61720085144043"
"ZTF21abyjydm","263.2374572","51.8043202","ztfr","59502.15641199984","1","ZTF","","","None","168943654","","18.679203033447266","0.0953582376241684","ab","19.413759231567383"
"ZTF21abyjydm","263.2375237","51.8043493","ztfr","59502.1554744998","1","ZTF","","","None","168951864","","18.603800022517234","0.09897200018167496","ab","19.456904943461353"
"ZTF21abyjydm","263.2374572","51.8043202","ztfr","59502.15641199984","1","ZTF","","","None","168951865","","18.67920350345748","0.0953582376241684","ab","19.57269375254975"
"ZTF21abyjydm","263.2375237","51.8043493","ztfr","59502.1554744998","1","ZTF","","","None","168954068","","18.60378463667936","0.09897171705961226","ab","19.456892663515177"
"ZTF21abyjydm","263.2374572","51.8043202","ztfr","59502.15641199984","1","ZTF","","","None","169465808","","18.67919938034858","0.0953579992055893","ab","19.57269234404646"
"ZTF21abyjydm","263.2375455","51.8043699","ztfg","59503.13893519994","1","ZTF","","","None","169466607","","18.612262777815864","0.08912274241447447","ab","19.57917721240413"
"ZTF21abyjydm","","","ztfi","59498.19321760023","1","ZTF","","","None","169477069","","","","ab","19.50510025024414"
"ZTF21abyjydm","263.2375455","51.8043699","ztfg","59503.13893519994","1","ZTF","","","None","169477070","","18.612262725830078","0.08912274241447449","ab","19.602022171020508"
"ZTF21abyjydm","263.2375455","51.8043699","ztfg","59503.13893519994","1","ZTF","","","None","169493055","","18.612300908832232","0.08912300318479538","ab","19.579212166595404"
"ZTF21abyjydm","263.2375624","51.8043456","ztfr","59503.15780089982","1","ZTF","","","None","169493056","","18.60816439280636","0.09760747104883194","ab","19.476342530376932"
"ZTF21abyjydm","263.2375624","51.8043456","ztfr","59503.15780089982","1","ZTF","","","None","169493866","","18.608200100877916","0.09760700166225433","ab","19.476383459680235"
"ZTF21abyjydm","263.2375624","51.8043456","ztfr","59503.15780089982","1","ZTF","","","None","169498884","","18.608163833618164","0.09760747104883194","ab","19.755578994750977"
"ZTF21abyjydm","263.2376567","51.8043487","ztfi","59503.19782410003","1","ZTF","","","None","169542632","","18.71209335174332","0.13904936611652371","ab","19.196056607361832"
"ZTF21abyjydm","263.2376567","51.8043487","ztfi","59503.19782410003","1","ZTF","","","None","169543738","","18.712099343461578","0.13904899358749387","ab","19.19606550789448"
"ZTF21abyjydm","263.2374131","51.804204","ztfi","59503.198310200125","1","ZTF","","","None","169543739","","18.736259466298428","0.15764002501964566","ab","19.083979017584582"
"ZTF21abyjydm","263.2376567","51.8043487","ztfi","59503.19782410003","1","ZTF","","","None","169543909","","18.712093353271484","0.13904936611652374","ab","19.098363876342773"
"ZTF21abyjydm","263.2374131","51.804204","ztfi","59503.198310200125","1","ZTF","","","None","169543910","","18.73625946044922","0.1576400250196457","ab","18.984445571899414"
"ZTF21abyjydm","","","sdssr","59504.15455419989","2","SEDM","","","SEDM_FPIPE_PS1","169860678","","18.830219961106945","0.05318492783189249","ab","20.357634314519867"
"ZTF21abyjydm","263.2375073","51.8043936","ztfg","59504.19758100016","1","ZTF","","","None","169948985","","18.654298951135157","0.11827728897333142","ab","19.313931336400778"
"ZTF21abyjydm","263.2375073","51.8043936","ztfg","59504.19758100016","1","ZTF","","","None","169955961","","18.654298782348633","0.11827728897333145","ab","19.31533432006836"
"ZTF21abyjydm","263.2375731","51.8043486","ztfg","59504.19806709979","1","ZTF","","","None","169955962","","18.532482147216797","0.12219917774200438","ab","19.314071655273438"
"ZTF21abyjydm","263.2375073","51.8043936","ztfg","59504.19758100016","1","ZTF","","","None","169958087","","18.654300734737753","0.11827699840068817","ab","19.313935787342377"
"ZTF21abyjydm","263.2375731","51.8043486","ztfg","59504.19806709979","1","ZTF","","","None","169958088","","18.532482509069787","0.12219917774200437","ab","19.156697589109072"
"ZTF21abyjydm","263.2375731","51.8043486","ztfg","59504.19806709979","1","ZTF","","","None","169960815","","18.53249986940872","0.12219899892807005","ab","19.156716538205863"
"ZTF21abyjydm","263.2374131","51.804204","ztfi","59503.198310200125","1","ZTF","","","None","169960816","","18.73630000208025","0.15763999521732328","ab","19.084019758628127"
"ZTF21abyjydm","","","ztfr","59510.17298609996","1","ZTF","","","None","171203822","","","","ab","16.523799896240234"
"ZTF21abyjydm","","","ztfr","59510.17393520009","1","ZTF","","","None","171203823","","","","ab","16.46380043029785"
"ZTF21abyjydm","263.237457","51.8044134","ztfg","59510.200069400016","1","ZTF","","","None","171203824","","18.823850631713867","0.15075144171714783","ab","19.24127769470215"
"ZTF21abyjydm","","","ztfr","59510.17298609996","1","ZTF","","","None","171204470","","","","ab","16.523799896240234"
"ZTF21abyjydm","","","ztfr","59510.17393520009","1","ZTF","","","None","171204471","","","","ab","16.46380043029785"
"ZTF21abyjydm","263.237457","51.8044134","ztfg","59510.200069400016","1","ZTF","","","None","171204472","","18.82385089775843","0.1507514417171478","ab","19.2200830012902"
"ZTF21abyjydm","263.237457","51.8044134","ztfg","59510.200069400016","1","ZTF","","","None","171459527","","18.82390039975123","0.15075099468231198","ab","19.220135722904782"
"ZTF21abyjydm","263.2375593","51.8043671","ztfr","59512.13210650021","1","ZTF","","","None","171459528","","18.74471145321874","0.09677796065807343","ab","19.622156076683048"
"ZTF21abyjydm","263.2375593","51.8043671","ztfr","59512.13210650021","1","ZTF","","","None","171462359","","18.744699535183113","0.0967779979109764","ab","19.622143740713234"
"ZTF21abyjydm","263.2374957","51.8043319","ztfr","59512.135532400105","1","ZTF","","","None","171462360","","18.767129951518033","0.07665470987558365","ab","19.897668629974095"
"ZTF21abyjydm","263.2374957","51.8043319","ztfr","59512.135532400105","1","ZTF","","","None","171557210","","18.767099535077634","0.07665500044822691","ab","19.89763409787477"
"ZTF21abyjydm","","","ztfg","59512.17613429995","1","ZTF","","","None","171557211","","","","ab","19.727500915527344"
"ZTF21abyjydm","263.2375244","51.8043249","ztfg","59512.20138890017","1","ZTF","","","None","171557212","","18.94168122479205","0.1207865923643112","ab","19.578520191112702"
"ZTF21abyjydm","","","sdssr","59514.091136999894","2","SEDM","","","SEDM_FPIPE_PS1","171730212","","18.81101911107435","0.07245414895999978","ab","20.002746751084537"
"ZTF21abyjydm","","","ztfg","59512.17613429995","1","ZTF","","","None","171846123","","","","ab","19.727500915527344"
"ZTF21abyjydm","263.2375244","51.8043249","ztfg","59512.20138890017","1","ZTF","","","None","171846124","","18.941680908203125","0.12078659236431122","ab","19.593957901000977"
"ZTF21abyjydm","263.2375593","51.8043671","ztfr","59512.13210650021","1","ZTF","","","None","171845999","","18.744699478149414","0.09677799791097641","ab","20.326099395751953"
"ZTF21abyjydm","263.2374957","51.8043319","ztfr","59512.135532400105","1","ZTF","","","None","171846000","","18.76712989807129","0.07665470987558365","ab","20.13104820251465"
"ZTF21abyjydm","263.2375244","51.8043249","ztfg","59512.20138890017","1","ZTF","","","None","174461556","","18.94170033404371","0.12078700214624404","ab","19.57853561688992"
"ZTF21abyjydm","263.2375382","51.8043458","ztfg","59521.12035880005","1","ZTF","","","None","174461557","","19.078836859320788","0.1150272488594055","ab","19.768720816495915"
"ZTF21abyjydm","263.2375382","51.8043458","ztfg","59521.12035880005","1","ZTF","","","None","174465743","","19.078800527696792","0.1150270029902458","ab","19.768686805620575"
"ZTF21abyjydm","263.2374407","51.8043757","ztfg","59521.12276619999","1","ZTF","","","None","174465744","","19.0811578621815","0.10869358479976653","ab","19.832533870364394"
"ZTF21abyjydm","263.2375382","51.8043458","ztfg","59521.12035880005","1","ZTF","","","None","174486568","","19.07883644104004","0.11502724885940552","ab","20.304948806762695"
"ZTF21abyjydm","263.2374407","51.8043757","ztfg","59521.12276619999","1","ZTF","","","None","174486569","","19.081157684326172","0.10869358479976655","ab","20.18566131591797"
"ZTF21abyjydm","263.2374878","51.8043506","ztfr","59521.139907400124","1","ZTF","","","None","174486570","","18.899438858032227","0.08548950403928757","ab","20.124284744262695"
"ZTF21abyjydm","263.2374407","51.8043757","ztfg","59521.12276619999","1","ZTF","","","None","174494487","","19.081199949805765","0.10869400203227997","ab","19.832571790276486"
"ZTF21abyjydm","263.2374878","51.8043506","ztfr","59521.139907400124","1","ZTF","","","None","174494488","","18.899439102783205","0.08548950403928757","ab","19.911542897967404"
"ZTF21abyjydm","263.2374878","51.8043506","ztfr","59521.139907400124","1","ZTF","","","None","174523475","","18.89940093619608","0.08549000322818756","ab","19.911498391585877"
"ZTF21abyjydm","263.2374511","51.8042981","ztfr","59521.15452549979","1","ZTF","","","None","174523476","","18.9805377537121","0.09371554851531982","ab","19.89289441419121"
"ZTF21abyjydm","263.2374511","51.8042981","ztfr","59521.15452549979","1","ZTF","","","None","174550628","","18.98053741455078","0.09371554851531981","ab","19.806209564208984"
"ZTF21abyjydm","","","ztfi","59522.119259300176","1","ZTF","","","None","175002760","","","","ab","19.39550018310547"
"ZTF21abyjydm","263.2375142","51.804311","ztfi","59522.120208300184","1","ZTF","","","None","175002761","","19.015363882600596","0.15271908044815063","ab","19.39751642064114"
"ZTF21abyjydm","263.2374511","51.8042981","ztfr","59521.15452549979","1","ZTF","","","None","175002757","","18.98049966031083","0.09371600300073624","ab","19.89285105538754"
"ZTF21abyjydm","","","ztfi","59522.119259300176","1","ZTF","","","None","175138261","","","","ab","19.39550018310547"
"ZTF21abyjydm","263.2375142","51.804311","ztfi","59522.120208300184","1","ZTF","","","None","175138262","","19.015363693237305","0.15271908044815063","ab","19.732492446899414"
"ZTF21abyjydm","263.2374874","51.8043713","ztfr","59523.095601900015","1","ZTF","","","None","176161541","","18.891422270548546","0.10559733211994173","ab","19.67417569454848"
"ZTF21abyjydm","263.2374874","51.8043713","ztfr","59523.095601900015","1","ZTF","","","None","176162072","","18.891399670390527","0.10559699684381486","ab","19.674156541655655"
"ZTF21abyjydm","263.2375142","51.804311","ztfi","59522.120208300184","1","ZTF","","","None","176162073","","19.015400271114544","0.15271900594234464","ab","19.39755333884444"
"ZTF21abyjydm","263.2374874","51.8043713","ztfr","59523.095601900015","1","ZTF","","","None","176163459","","18.891422271728516","0.10559733211994171","ab","20.160934448242188"
"ZTF21abyjydm","263.2374887","51.8043413","ztfr","59523.097997699864","1","ZTF","","","None","176163889","","18.916721803264288","0.11335745453834535","ab","19.622482379381598"
"ZTF21abyjydm","263.2374887","51.8043413","ztfr","59523.097997699864","1","ZTF","","","None","176176477","","18.91672134399414","0.11335745453834531","ab","20.383092880249023"
"ZTF21abyjydm","263.2374887","51.8043413","ztfr","59523.097997699864","1","ZTF","","","None","176221532","","18.916700605043257","0.1133570000529289","ab","19.62246553422462"
"ZTF21abyjydm","263.237562","51.8043545","ztfg","59523.15652780002","1","ZTF","","","None","176221533","","19.157583518070943","0.12326987832784653","ab","19.77232688887174"
"ZTF21abyjydm","263.237562","51.8043545","ztfg","59523.15652780002","1","ZTF","","","None","176230790","","19.157583236694336","0.12326987832784653","ab","20.03194236755371"
"ZTF21abyjydm","263.237562","51.8043545","ztfg","59523.15652780002","1","ZTF","","","None","177060625","","19.157600845543136","0.12326999753713606","ab","19.77234316637308"
"ZTF21abyjydm","263.237483","51.8043696","ztfg","59525.11984949978","1","ZTF","","","None","178418237","","19.249075236296","0.11599779874086377","ab","19.929836655849552"
"ZTF21abyjydm","263.237483","51.8043696","ztfg","59525.11984949978","1","ZTF","","","None","178444291","","19.249099913910456","0.1159979999065399","ab","19.929859450560446"
"ZTF21abyjydm","263.2374581","51.8043619","ztfr","59525.138703700155","1","ZTF","","","None","178444292","","18.974262639475267","0.08084698766469955","ab","20.0469888214229"
"ZTF21abyjydm","263.237483","51.8043696","ztfg","59525.11984949978","1","ZTF","","","None","178454423","","19.249074935913086","0.11599779874086379","ab","20.303115844726562"
"ZTF21abyjydm","263.2374581","51.8043619","ztfr","59525.138703700155","1","ZTF","","","None","178454424","","18.974262237548828","0.08084698766469955","ab","19.960285186767578"
"ZTF21abyjydm","263.2374581","51.8043619","ztfr","59525.138703700155","1","ZTF","","","None","178467785","","18.97430078077895","0.08084700256586073","ab","20.047026762611168"
"ZTF21abyjydm","263.2374305","51.804359","ztfr","59525.15619210014","1","ZTF","","","None","178467786","","19.047420801182326","0.1287558674812317","ab","19.61488901722057"
"ZTF21abyjydm","263.2374305","51.804359","ztfr","59525.15619210014","1","ZTF","","","None","178474001","","19.047420501708984","0.1287558674812317","ab","20.031782150268555"
"ZTF21abyjydm","263.2374305","51.804359","ztfr","59525.15619210014","1","ZTF","","","None","178484322","","19.04739992739664","0.1287560015916824","ab","19.614867012546647"
"ZTF21abyjydm","263.2374926","51.8042953","ztfi","59525.17181710014","1","ZTF","","","None","178484323","","19.00909263309474","0.15193417668342588","ab","19.396839730196984"
"ZTF21abyjydm","263.2374926","51.8042953","ztfi","59525.17181710014","1","ZTF","","","None","178487225","","19.009092330932617","0.1519341766834259","ab","19.50859832763672"
"ZTF21abyjydm","263.2374702","51.8043647","ztfr","59527.115601900034","1","ZTF","","","None","181240652","","19.04756768807633","0.08927878737449645","ab","20.012582770051715"
"ZTF21abyjydm","263.2374702","51.8043647","ztfr","59527.115601900034","1","ZTF","","","None","181270493","","19.047600142512298","0.08927900344133377","ab","20.012612596861224"
"ZTF21abyjydm","263.2375298","51.804389","ztfg","59527.13506940007","1","ZTF","","","None","181270494","","19.34000058205576","0.17275600135326383","ab","19.58830351309618"
"ZTF21abyjydm","263.2375258","51.804326","ztfg","59527.13600690011","1","ZTF","","","None","181270495","","19.62639642966534","0.17884434759616852","ab","19.837094171866113"
"ZTF21abyjydm","263.2374702","51.8043647","ztfr","59527.115601900034","1","ZTF","","","None","181274805","","19.04756736755371","0.08927878737449646","ab","19.940492630004883"
"ZTF21abyjydm","263.2375298","51.804389","ztfg","59527.13506940007","1","ZTF","","","None","181274806","","19.34000015258789","0.17275600135326385","ab","20.056699752807617"
"ZTF21abyjydm","263.2375258","51.804326","ztfg","59527.13600690011","1","ZTF","","","None","181274807","","19.62639617919922","0.1788443475961685","ab","19.98318862915039"
"ZTF21abyjydm","263.2375258","51.804326","ztfg","59527.13600690011","1","ZTF","","","None","182142145","","19.626400311034793","0.17884400486946103","ab","19.837100133878067"
"ZTF21abyjydm","263.2375517","51.8043593","ztfg","59529.11918980023","1","ZTF","","","None","182142146","","19.537926144062816","0.18983939290046692","ab","19.683846092270677"
"ZTF21abyjydm","263.2374926","51.8042953","ztfi","59525.17181710014","1","ZTF","","","None","182148767","","19.009100326742015","0.15193399786949158","ab","19.396848701666546"
"ZTF21abyjydm","263.2375517","51.8043593","ztfg","59529.11918980023","1","ZTF","","","None","182148764","","19.537901100903035","0.18983900547027588","ab","19.68382326491768"
"ZTF21abyjydm","263.2375261","51.804358","ztfg","59529.12061339989","1","ZTF","","","None","182148924","","19.47920840357969","0.15598303079605103","ab","19.83840080627995"
"ZTF21abyjydm","263.2375517","51.8043593","ztfg","59529.11918980023","1","ZTF","","","None","182179495","","19.537925720214844","0.18983939290046692","ab","19.764894485473633"
"ZTF21abyjydm","263.2375261","51.804358","ztfg","59529.12061339989","1","ZTF","","","None","182179496","","19.47920799255371","0.15598303079605103","ab","19.943267822265625"
"ZTF21abyjydm","263.2374873","51.804325","ztfr","59529.13571760012","1","ZTF","","","None","182179497","","19.13201332092285","0.1488703042268753","ab","19.410144805908203"
"ZTF21abyjydm","263.2375261","51.804358","ztfg","59529.12061339989","1","ZTF","","","None","182186963","","19.47920070708954","0.15598300099372864","ab","19.838393317231997"
"ZTF21abyjydm","263.2374873","51.804325","ztfr","59529.13571760012","1","ZTF","","","None","182186964","","19.13200037466376","0.1488700062036514","ab","19.541868147588065"
"ZTF21abyjydm","263.2374873","51.804325","ztfr","59529.13571760012","1","ZTF","","","None","182187299","","19.132013811237087","0.1488703042268753","ab","19.541879410625643"
"ZTF21abyjydm","263.2376109","51.8043779","ztfr","59529.158993099816","1","ZTF","","","None","183877148","","19.13760016520559","0.2243320047855377","ab","19.102257860506683"
"ZTF21abyjydm","","","ztfr","59531.112662000116","1","ZTF","","","None","183877149","","","","ab","19.207500457763672"
"ZTF21abyjydm","263.2375466","51.8042529","ztfi","59532.16133099981","1","ZTF","","","None","183877150","","18.910812615937758","0.15512813627719876","ab","19.275971967849813"
"ZTF21abyjydm","263.2376109","51.8043779","ztfr","59529.158993099816","1","ZTF","","","None","183904478","","19.13759994506836","0.22433200478553775","ab","19.39780044555664"
"ZTF21abyjydm","","","ztfr","59531.112662000116","1","ZTF","","","None","183904479","","","","ab","19.207500457763672"
"ZTF21abyjydm","263.2375466","51.8042529","ztfi","59532.16133099981","1","ZTF","","","None","183904480","","18.910812377929688","0.1551281362771988","ab","19.230724334716797"
"ZTF21abyjydm","263.2375466","51.8042529","ztfi","59532.16133099981","1","ZTF","","","None","184782284","","18.91080123767201","0.15512800216674802","ab","19.27596152821866"
"ZTF21abyjydm","263.2374318","51.8043138","ztfi","59538.12493060017","1","ZTF","","","None","184782285","","19.253759854967008","0.20691569149494168","ab","19.306162077238657"
"ZTF21abyjydm","","","ztfg","59537.122233800124","1","ZTF","","","None","184782281","","","","ab","17.925600051879883"
"ZTF21abyjydm","","","ztfr","59537.139270800166","1","ZTF","","","None","184782282","","","","ab","17.361900329589844"
"ZTF21abyjydm","","","ztfg","59537.122233800124","1","ZTF","","","None","184784082","","","","ab","17.925600051879883"
"ZTF21abyjydm","","","ztfr","59537.139270800166","1","ZTF","","","None","184784083","","","","ab","17.361900329589844"
